Cube Name,Mass,RotationDirection,Rin,Rout,CB,IRE?,Keplerian?,Blended?,Normalization Constant,Chi2,Reduced Chi2,Threshold Chi2,Threshold Reduced Chi2,ThresholdNumCells,ThresholdNumCellsOverBeamArea
Per-emb-62-Vsys9.18_LineC18O_21_Pix0.054as-0.041666788391520kmps_D300M1.3CB350.I47.8PA114.3Rot-1Rout400.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW3.1_Beam0.554x0.393PA-10.70.fits,1.3,-1,300,400,350,FALSE,FALSE,TRUE,0.034386,5240500,2.5584,0,0,1,0.004263196
Per-emb-62-Vsys9.18_LineC18O_21_Pix0.054as-0.041666788391520kmps_D300M1.5CB350.I47.8PA114.3Rot-1Rout400.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW3.1_Beam0.554x0.393PA-10.70.fits,1.5,-1,300,400,350,FALSE,FALSE,TRUE,0.034875,5305800,2.5903,0,0,1,0.004263196
Per-emb-62-Vsys9.18_LineC18O_21_Pix0.054as-0.041666788391520kmps_D300M1.3CB300.I47.8PA114.3Rot-1Rout1000.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW3.1_Beam0.554x0.393PA-10.70.fits,1.3,-1,200,1000,300,FALSE,FALSE,TRUE,0.014598,6320100,3.0854,0.00010014,5.01E-05,2,0.008526393
Per-emb-62-Vsys9.18_LineC18O_21_Pix0.054as-0.041666788391520kmps_D300M1.5CB250.I47.8PA114.3Rot-1Rout800.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW3.1_Beam0.554x0.393PA-10.70.fits,1.5,-1,200,800,250,FALSE,FALSE,TRUE,0.016885,6110000,2.9828,0.00012598,6.30E-05,2,0.008526393
Per-emb-62-Vsys9.18_LineC18O_21_Pix0.054as-0.041666788391520kmps_D300M1.3CB300.I47.8PA114.3Rot-1Rout900.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW3.1_Beam0.554x0.393PA-10.70.fits,1.3,-1,200,900,300,FALSE,FALSE,TRUE,0.014639,5654000,2.7602,0.00013151,6.58E-05,2,0.008526393
Per-emb-62-Vsys9.18_LineC18O_21_Pix0.054as-0.041666788391520kmps_D300M1.1CB250.I47.8PA114.3Rot-1Rout900.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW3.1_Beam0.554x0.393PA-10.70.fits,1.1,-1,200,900,250,FALSE,FALSE,TRUE,0.014474,5671400,2.7687,0.00017792,8.90E-05,2,0.008526393
Per-emb-62-Vsys9.18_LineC18O_21_Pix0.054as-0.041666788391520kmps_D300M1.5CB300.I47.8PA114.3Rot-1Rout700.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW3.1_Beam0.554x0.393PA-10.70.fits,1.5,-1,200,700,300,FALSE,FALSE,TRUE,0.01653,4958900,2.4209,0.00018703,9.35E-05,2,0.008526393
Per-emb-62-Vsys9.18_LineC18O_21_Pix0.054as-0.041666788391520kmps_D300M1.3CB250.I47.8PA114.3Rot-1Rout1000.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW3.1_Beam0.554x0.393PA-10.70.fits,1.3,-1,200,1000,250,FALSE,FALSE,TRUE,0.015445,7014800,3.4245,0.00021298,7.10E-05,3,0.012789589
Per-emb-62-Vsys9.18_LineC18O_21_Pix0.054as-0.041666788391520kmps_D300M1.5CB350.I47.8PA114.3Rot-1Rout700.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW3.1_Beam0.554x0.393PA-10.70.fits,1.5,-1,300,700,350,FALSE,FALSE,TRUE,0.014163,4074900,1.9893,0.00025911,0.00012956,2,0.008526393
Per-emb-62-Vsys9.18_LineC18O_21_Pix0.054as-0.041666788391520kmps_D300M1.3CB300.I47.8PA114.3Rot-1Rout800.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW3.1_Beam0.554x0.393PA-10.70.fits,1.3,-1,200,800,300,FALSE,FALSE,TRUE,0.014864,5058800,2.4697,0.00026095,0.00013048,2,0.008526393
Per-emb-62-Vsys9.18_LineC18O_21_Pix0.054as-0.041666788391520kmps_D300M1.5CB350.I47.8PA114.3Rot-1Rout1000.Rin200._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW3.1_Beam0.554x0.393PA-10.70.fits,1.5,-1,200,1000,350,FALSE,FALSE,TRUE,0.014489,6086800,2.9715,0.00030939,0.00015469,2,0.008526393
