Cube Name,Mass,RotationDirection,Rin,Rout,CB,IRE?,Keplerian?,Blended?,Normalization Constant,Chi2,Reduced Chi2,Threshold Chi2,Threshold Reduced Chi2,ThresholdNumCells,ThresholdNumCellsOverBeamArea
SVS13C-Vsys8.63_LineC18O_21_Pix0.054as-0.041666861646253kmps_D300M1.1CB500.I72PA97Rot1Rout600.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW2.98_Beam0.586x0.401PA-13.49.fits,1.1,1,300,600,500,FALSE,FALSE,TRUE,0.019002,1922700,0.94609,0,0,1,0.003949987
SVS13C-Vsys8.63_LineC18O_21_Pix0.054as-0.041666861646253kmps_D300M0.7CB400.I72PA97Rot1Rout400.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW2.98_Beam0.586x0.401PA-13.49.fits,0.7,1,300,400,400,FALSE,TRUE,FALSE,0.026653,1954500,0.96173,0,0,1,0.003949987
SVS13C-Vsys8.63_LineC18O_21_Pix0.054as-0.041666861646253kmps_D300M1.5CB700.I72PA97Rot1Rout700.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW2.98_Beam0.586x0.401PA-13.49.fits,1.5,1,300,700,700,FALSE,TRUE,FALSE,0.016817,1977600,0.9731,0,0,1,0.003949987
SVS13C-Vsys8.63_LineC18O_21_Pix0.054as-0.041666861646253kmps_D300M1.0CB500.I72PA97Rot1Rout600.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW2.98_Beam0.586x0.401PA-13.49.fits,1,1,300,600,500,FALSE,FALSE,TRUE,0.019827,2045300,1.0064,0,0,1,0.003949987
SVS13C-Vsys8.63_LineC18O_21_Pix0.054as-0.041666861646253kmps_D300M1.5CB400.I72PA97Rot1Rout700.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW2.98_Beam0.586x0.401PA-13.49.fits,1.5,1,300,700,400,FALSE,FALSE,TRUE,0.017519,2052200,1.0098,0,0,1,0.003949987
SVS13C-Vsys8.63_LineC18O_21_Pix0.054as-0.041666861646253kmps_D300M1.4CB500.I72PA97Rot1Rout700.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW2.98_Beam0.586x0.401PA-13.49.fits,1.4,1,300,700,500,FALSE,FALSE,TRUE,0.01779,2063800,1.0155,0,0,1,0.003949987
SVS13C-Vsys8.63_LineC18O_21_Pix0.054as-0.041666861646253kmps_D300M1.4CB450.I72PA97Rot1Rout700.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW2.98_Beam0.586x0.401PA-13.49.fits,1.4,1,300,700,450,FALSE,FALSE,TRUE,0.017851,2077800,1.0224,0,0,1,0.003949987
SVS13C-Vsys8.63_LineC18O_21_Pix0.054as-0.041666861646253kmps_D300M0.6CB400.I72PA97Rot1Rout500.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW2.98_Beam0.586x0.401PA-13.49.fits,0.6,1,300,500,400,FALSE,FALSE,TRUE,0.023601,2115500,1.0409,0,0,1,0.003949987
SVS13C-Vsys8.63_LineC18O_21_Pix0.054as-0.041666861646253kmps_D300M1.4CB400.I72PA97Rot1Rout700.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW2.98_Beam0.586x0.401PA-13.49.fits,1.4,1,300,700,400,FALSE,FALSE,TRUE,0.017858,2125600,1.0459,0,0,1,0.003949987
SVS13C-Vsys8.63_LineC18O_21_Pix0.054as-0.041666861646253kmps_D300M0.9CB400.I72PA97Rot1Rout600.Rin300._IRE-T0Flare30Nprof-1.5Tprof0.0_Kep-T0Flare30Nprof-1.5Tprof0.0_LW2.98_Beam0.586x0.401PA-13.49.fits,0.9,1,300,600,400,FALSE,FALSE,TRUE,0.020253,2136200,1.0511,0,0,1,0.003949987
